노선번호,노선ID,버스종류,기점,종점,첫차,막차,기본배차,평일배차,출퇴근배차,휴일배차,정류소순번,정류소명,ARS번호,노드ID,위도,경도
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,47,알로이시오의원,02132,168440201,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,48,고신대학교복음병원,02133,168430101,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,49,송도입구,02134,168420101,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,50,신익아파트,02125,168450101,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,51,부산관광고교,02120,168450102,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,52,남부민2동행정복지센터,02121,168540301,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,53,천마우편취급국,02115,168540302,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,54,남부민초등학교,02108,168540303,35.0873216,129.0233600
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,55, 천마하늘길,02198,512400000,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,56,남부민시장입구,02103,168720201,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,57,충무동교차로,02093,168400101,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,58,자갈치역.비프광장,01714,510050000,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,59,남포동,01712,509820000,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,60,남포역.옛시청교차로,01710,509850000,35.0980896,129.0351744
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,61,부산데파트,01708,509940000,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,62,중앙역.부산우체국,01706,510110000,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,63,중앙역.중부소방서,01704,510130000,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,64,영주동,01702,510020000,35.1143520,129.0394112
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,65,부산역,03720,509950000,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,66,부산역,,169100203,35.1163840,129.0402176
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,67,영주동,01701,510030000,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,68,중부소방서,01703,510080000,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,69,중앙역.부산우체국,01705,510120000,35.1033408,129.0364800
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,70,부산데파트,01707,509930000,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,71,남포역.옛시청교차로,01709,509840000,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,72,남포동,01711,509830000,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,73,자갈치역.비프광장,01713,510040000,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,74,자갈치역.충무동교차로,02091,168460401,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,75,남부민시장입구,02102,168400201,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,76, 천마하늘길,02197,512390000,35.0915200,129.0226560
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,77,남부민초등학교,02109,168730201,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,78,천마우편취급국,02114,168730202,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,79,남부민2동행정복지센터,02122,168730203,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,80,부산관광고교,02123,168540102,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,81,신익아파트,02124,168540101,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,82,송도입구,02129,168560301,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,83,고신대학교복음병원,02130,168420301,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,84,알로이시오의원,02131,168430201,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,85,감천초등학교,10001,168440401,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,86,남성한빛가든,10004,168440402,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,87,감천사거리,10202,168440403,35.0874368,129.0054144
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,88,부산천연가스발전소,10009,188120201,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,89,감천항해양파출소,10294,506380000,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,90,감천항제5부두,10296,506350000,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,91,구평삼거리,10297,506400000,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,92,구평동행정복지센터,10277,220470103,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,93,구평e편한세상입구,10279,220490102,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,94,대동중고등학교,10303,509700000,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,95,장림,10136,177270301,35.0851168,128.9794944
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,96,사하경찰서,10133,177240101,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,97,성일여자고등하교,10305,514180000,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,98,신평시장,10239,188620401,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,99,한성기린아파트,10240,178440101,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,100,동매교사거리,10238,188090101,35.0999904,128.9769856
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,101,사하구청.당리역,10070,188590402,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,102,낙동초등학교,10071,178410401,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,103,하단역환승센터,10077,177710401,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,104,을숙도문화회관,10096,188340201,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,105,부산현대미술관,10247,188070301,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,106,명지시장,12147,188940301,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,107,명지새동네,12038,188970201,35.1041856,128.9288576
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,108,동리,12137,191560201,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,109,진동,12092,191560202,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,110,낙동강철새도래지,12085,176810202,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,111,행복마을,12278,209430201,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,112,명지철새탐조대,12564,514010000,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,113,엘크루블루오션4단지,12453,210400301,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,114,롯데캐슬아파트,12406,210410201,35.0820576,128.9070336
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,115,극동스타클래스,12404,216010101,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,116,두산위브,12402,215240302,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,117,명호초등학교,12400,209510402,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,118,퀸덤1.2단지,12282,214260101,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,119,신호대교,12391,214270201,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,120,르노자동차남문,12164,189250301,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,121,윌아파트,12421,189230402,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,122,신호농협,12419,214490301,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,123,신호초등학교사거리,12417,216460101,35.0817696,128.8774912
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,124,신호중학교,12499,215250302,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,125,부경신항수협,12415,209500101,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,126,부영2차아파트,12478,209480101,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,127,신호하수처리장,12208,209460301,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,128,녹산하수처리장,12082,189420101,,
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,129,우진목재,12227,189380101,35.0976608,128.8658176
171,5200171000,일반버스,강서공영차고지,부산역,05:00,20:40,,11,10,15,130,강서공영차고지,12561,513580000,35.1000896,128.8662144
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,1,강서공영차고지,12562,513570000,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,2,우진목재,12067,189380301,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,3,녹산하수처리장,12068,189420201,35.0890304,128.8658176
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,4,신호하수처리장,12207,189400101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,5,르노자동차정문,12070,209460101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,6,르노자동차남문,12165,189230101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,7,명지신도시,12060,193270301,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,8,명원초등학교,12538,506700000,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,9,명지환승센터,12503,219490301,35.0948128,128.9122560
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,10,명지더웨스턴아파트,12585,513960000,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,11,중흥프라디움,12506,192590401,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,12,금강펜테리움1차,12520,504920000,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,13,"호반써밋명지국제,금강펜테리움2차",12494,219790101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,14,협성휴포레,12492,219230301,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,15,스위트팰리스,12512,504550000,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,16,경일고등학교후문,12542,507350000,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,17,경일고등학교입구,12102,191370102,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,18,진목,12249,191370101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,19,부산현대미술관,10288,503900000,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,20,을숙도문화회관,10224,188330101,35.1066272,128.9556224
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,21,하단역환승센터,10078,209030101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,22,하단1동행정복지센터,10104,177780301,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,23,가락타운2.3지구,10107,188470301,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,24,신남초등학교,10112,188450201,35.0958112,128.9618944
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,25,신평역,10115,177630201,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,26,동성화학,10117,177630202,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,27,신평2동교차로,10149,188410201,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,28,한국주철관,10150,188410202,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,29,장림포구입구,10151,188430301,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,30,동원로얄듀크아파트,10229,173480101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,31,장림1동행정복지센터,10227,188510201,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,32,장림시장,10155,178400401,35.0811040,128.9677184
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,33,장림중소기업은행,10156,178400402,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,34,장림우체국,10158,178400403,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,35,장림초등학교,10161,188550201,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,36,장림역,10138,177280201,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,37,대동중고등학교,10230,177560101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,38,YK스틸,10018,177800101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,39,구평초등학교,10019,177760101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,40,구평화신아파트,10020,208980101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,41,구평고개,10021,208980102,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,42,감천삼거리,10022,208980103,35.0910496,128.9937920
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,43,삼성여고,10013,211010101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,44,부일전자디자인고교,10010,178160101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,45,감천사거리,10005,188130201,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,46,남성한빛가든,10003,188130202,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,47,감천초등학교,10002,188130203,35.0831744,129.0093568
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,48,알로이시오의원,02132,168440201,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,49,고신대학교복음병원,02133,168430101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,50,송도입구,02134,168420101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,51,신익아파트,02125,168450101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,52,부산관광고교,02120,168450102,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,53,남부민2동행정복지센터,02121,168540301,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,54,천마우편취급국,02115,168540302,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,55,남부민초등학교,02108,168540303,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,56, 천마하늘길,02198,512400000,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,57,남부민시장입구,02103,168720201,35.0927264,129.0222336
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,58,충무동교차로,02093,168400101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,59,충무동해안시장,02088,168460202,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,60,신동아시장,01078,168000101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,61,자갈치시장,01069,168000104,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,62,부산데파트,01708,509940000,35.1024928,129.0364416
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,63,"중부경찰서,연안여객터미널",01045,167930102,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,64,2부두,01036,167930101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,65,부산역후문,03062,169270101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,66,부산항국제여객터미널,03179,216730101,35.1174432,129.0479104
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,67,부산항국제여객터미널입구,03180,216740101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,68,부산역후문,03061,169330202,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,69,2부두,01037,169270201,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,70,"중부경찰서,연안여객터미널",01044,169270202,35.1063264,129.0393344
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,71,중앙역.부산우체국,01705,510120000,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,72,부산데파트,01707,509930000,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,73,남포역.옛시청교차로,01709,509840000,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,74,남포동,01711,509830000,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,75,자갈치역.비프광장,01713,510040000,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,76,자갈치역.충무동교차로,02091,168460401,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,77,남부민시장입구,02102,168400201,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,78, 천마하늘길,02197,512390000,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,79,남부민초등학교,02109,168730201,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,80,천마우편취급국,02114,168730202,35.0862784,129.0228096
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,81,남부민2동행정복지센터,02122,168730203,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,82,부산관광고교,02123,168540102,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,83,신익아파트,02124,168540101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,84,송도입구,02129,168560301,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,85,고신대학교복음병원,02130,168420301,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,86,알로이시오의원,02131,168430201,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,87,감천초등학교,10001,168440401,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,88,남성한빛가든,10004,168440402,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,89,감천사거리,10202,168440403,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,90,부산천연가스발전소,10009,188120201,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,91,부일전자디자인고교,10011,178160301,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,92,삼성여고,10012,178160302,35.0913888,128.9958016
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,93,감천삼거리,10023,177750201,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,94,구평고개,10014,177750202,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,95,구평화신아파트,10015,177750203,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,96,구평초등학교,10016,208980301,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,97,YK스틸,10017,177790301,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,98,대동중고등학교,10201,177560301,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,99,제일제당,10139,177240301,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,100,장림초등학교,10160,177810401,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,101,장림우체국,10159,177810402,35.0808608,128.9736576
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,102,장림중소기업은행,10157,188550401,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,103,장림시장,10153,188550402,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,104,장림1동행정복지센터,10290,505000000,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,105,동원로얄듀크아파트,10229,173480101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,106,장림포구입구,10152,188520101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,107,한국주철관,10147,188430101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,108,신평2동교차로,10148,188430102,35.0886272,128.9652352
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,109,동성화학,10118,188420301,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,110,신평역,10116,188420302,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,111,신남초등학교,10113,188450301,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,112,가락타운2.3지구,10106,178250101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,113,하단1동행정복지센터,10105,178610101,35.1058240,128.9682048
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,114,하단역환승센터,10077,177710401,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,115,을숙도문화회관,10096,188340201,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,116,부산현대미술관,10247,188070301,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,117,진목,12248,191810301,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,118,경일고등학교입구,12101,191810302,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,119,경일고등학교후문,12541,507360000,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,120,스위트팰리스,12513,504560000,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,121,협성휴포레,12491,191360401,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,122,"호반써밋명지국제,금강펜테리움2차",12493,219230201,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,123,금강펜테리움1차,12519,504930000,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,124,중흥프라디움,12505,216720201,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,125,삼정그린코아더베스트,12586,514160000,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,126,명지환승센터,12560,510810000,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,127,명원초등학교,12537,506690000,35.0929760,128.9122432
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,128,명지신도시,12062,188990301,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,129,르노자동차남문,12164,189250301,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,130,르노자동차정문,12041,189230301,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,131,신호하수처리장,12208,209460301,35.0890400,128.8663168
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,132,녹산하수처리장,12082,189420101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,133,우진목재,12227,189380101,,
172,5200172000,일반버스,강서공영차고지,부산항국제여객터미널,05:00,20:50,,12,11,15,134,강서공영차고지,12561,513580000,35.1000928,128.8662016
