노선ID,노선번호,정류소순번,정류소명,ARS번호,위도,경도,노드ID
5200169100,169-1,2,금수선사,08106,,,183190201
5200169100,169-1,3,태평양아파트,08107,,,182410201
5200169100,169-1,4,포천초교.태경해피타운,08108,,,182410202
5200169100,169-1,5,구포3동행정복지센터,08019,,,183280201
5200169100,169-1,6,부산과학기술대학교,08109,,,183260301
5200169100,169-1,7,포천삼거리,08110,35.1964480,129.0069120,183240101
5200169100,169-1,8,태양탕,08112,,,183230401
5200169100,169-1,9,구포대진아파트,08113,,,183230402
5200169100,169-1,10,(구)고려당제과점,08114,,,209880101
5200169100,169-1,11,구포시장남문.반도유보라아파트,08099,,,183120201
5200169100,169-1,12,구포초등학교,08096,35.2040512,129.0007936,183100301
5200169100,169-1,13,구명역,08093,,,183100302
5200169100,169-1,14,구남시장,08092,,,182620301
5200169100,169-1,15,백양고입구,08089,,,183450302
5200169100,169-1,16,구남역.구남중학교,08088,,,183450301
5200169100,169-1,17,구포현대아파트,08082,,,182460301
5200169100,169-1,18,모라119안전센터,15005,35.1919968,128.9924352,211970301
5200169100,169-1,19,모라우성아파트,15016,,,211980302
5200169100,169-1,20,모라농협,15018,,,211980301
5200169100,169-1,21,동원아파트,15026,,,201440301
5200169100,169-1,22,자유아파트,15035,,,201460301
5200169100,169-1,23,부산북부고용노동지청,15038,,,201410302
5200169100,169-1,24,부산항공고등학교,15047,35.1739136,128.9882752,201410301
5200169100,169-1,25,남영아파트,15055,,,201420301
5200169100,169-1,26,신라대학교입구,15059,,,201610301
5200169100,169-1,27,부산솔빛학교.능인사,15077,,,201600101
5200169100,169-1,28,사상근린공원,15080,,,201600102
5200169100,169-1,29,사상종합복지관,15099,35.1562112,128.9945728,201600103
5200169100,169-1,30,백양마을,15102,,,201600104
5200169100,169-1,31,주감초등학교,15104,,,194540201
5200169100,169-1,32,보훈병원,15106,,,195320201
5200169100,169-1,33,반도보라아파트,15108,,,194670101
5200169100,169-1,34,신주례엘지아파트,15110,35.1538048,129.0162176,201580101
5200169100,169-1,35,신개금엘지아파트,05107,,,172300101
5200169100,169-1,36,개금3동행복문화센터,05147,,,172060101
5200169100,169-1,37,한국신발관,05148,,,172070101
5200169100,169-1,38,개포초등학교,05149,35.1580032,129.0276992,171950101
5200169100,169-1,39,개금주공아파트,05150,,,171950102
5200169100,169-1,40,당평초등학교,05152,,,172560101
5200169100,169-1,41,당감입구교차로,05363,,,505720000
5200169100,169-1,42,당감1치안센터,05154,,,172250101
5200169100,169-1,43,진양교차로,05158,,,172240102
5200169100,169-1,44,부암역.당감입구,05193,35.1594112,129.0500480,172630101
5200169100,169-1,45,부산글로벌빌리지,05347,,,172640101
5200169100,169-1,46,서면역.롯데호텔백화점,05319,,,164710101
5200169100,169-1,47,서면부속상가,05277,35.1580704,129.0605312,164450101
5200169100,169-1,48,부전도서관,05278,,,164340201
5200169100,169-1,49,경남공고,05279,,,164300201
5200169100,169-1,50,서면한전,05712,,,505870000
5200169100,169-1,51,서면역.서면지하상가,05710,35.1567648,129.0591488,505860000
5200169100,169-1,52,서면역.롯데호텔백화점,05718,35.1575936,129.0571904,511370000
5200169100,169-1,53,부암역.당감입구,05192,,,172640401
5200169100,169-1,54,진양교차로,05340,,,172340303
5200169100,169-1,55,당감1치안센터,05155,,,172340302
5200169100,169-1,56,당감입구교차로,05362,,,505730000
5200169100,169-1,57,당평초등학교,05153,,,172660201
5200169100,169-1,58,당감3동우체국,05292,,,172560201
5200169100,169-1,59,개금주공아파트,05101,,,171940301
5200169100,169-1,60,개포초등학교,05102,35.1587552,129.0287488,171940302
5200169100,169-1,61,한국신발관,05103,,,172050201
5200169100,169-1,62,개금3동행복문화센터,05104,,,172070201
5200169100,169-1,63,신개금엘지아파트,05106,35.1549792,129.0199424,172060301
5200169100,169-1,64,신주례엘지아파트,15109,,,172300201
5200169100,169-1,65,반도보라아파트,15107,,,201580201
5200169100,169-1,66,보훈병원,15105,,,194680301
5200169100,169-1,67,주감초등학교,15103,35.1528384,129.0015360,195310301
5200169100,169-1,68,백양마을,15101,,,194540301
5200169100,169-1,69,주감중학교,15100,,,194540302
5200169100,169-1,70,사상근린공원,15079,,,194540303
5200169100,169-1,71,부산솔빛학교.능인사,15078,,,194540304
5200169100,169-1,72,신라대학교입구,15056,35.1730528,128.9882752,201610101
5200169100,169-1,73,부산항공고등학교,15048,,,201420101
5200169100,169-1,74,부산북부고용노동지청,15037,,,201410101
5200169100,169-1,75,자유아파트,15036,,,201410102
5200169100,169-1,76,동원아파트,15027,,,201450101
5200169100,169-1,77,우신모라아파트,15289,,,506680000
5200169100,169-1,78,모라농협,15019,,,201210801
5200169100,169-1,79,모라우성아파트,15017,,,201210802
5200169100,169-1,80,모라119안전센터,15004,35.1921536,128.9925120,201200101
5200169100,169-1,81,구포현대아파트,08083,,,211970101
5200169100,169-1,82,구남역.구남중학교,08087,,,182460101
5200169100,169-1,83,백양고입구,08090,,,182460102
5200169100,169-1,84,구남시장,08091,,,183450101
5200169100,169-1,85,구명역,08094,,,182620101
5200169100,169-1,86,구포초등학교,08095,,,182620102
5200169100,169-1,87,구포시장남문.반도유보라아파트,08098,35.2047392,129.0030976,183100101
5200169100,169-1,88,(구)고려당제과점,08100,,,182390301
5200169100,169-1,89,구포대진아파트,08101,,,209880201
5200169100,169-1,90,태양탕,08111,,,209880202
5200169100,169-1,91,부산솔로몬로파크,08190,,,183720301
5200169100,169-1,92,유림아파트.부산학생예술문화회관,08203,35.1973792,129.0028800,183700101
5200169100,169-1,93,포천삼거리,08102,,,183220201
5200169100,169-1,94,부산과학기술대학교,08103,,,183250101
5200169100,169-1,95,구포3동행정복지센터,08018,,,183280101
5200169100,169-1,96,포천초교.태경해피타운,08184,,,183280102
5200169100,169-1,97,태평양아파트,08104,35.1960064,129.0127232,183210101
5200169100,169-1,98,금수선사,08084,35.1956608,129.0143744,182400101
5200169100,169-1,99,구포3동,,35.1971360,129.0149248,184080101
5200017000,17,1,차고지,04024,,,208940102
5200017000,17,2,태종대초등학교,04020,,,171050101
5200017000,17,3,하리,04095,,,171050102
5200017000,17,4,해양대삼거리.동삼동패총전시관,04094,,,171060301
5200017000,17,5,에덴금호아파트,04215,,,515190000
5200017000,17,6,에일린의뜰2단지아파트,04091,,,171060302
5200017000,17,7,영도교회,04168,,,171130301
5200017000,17,8,동삼초등학교,04170,,,171180101
5200017000,17,9,국제크루즈터미널입구,04172,35.0806400,129.0771456,171170401
5200017000,17,10,국립해양박물관,04186,,,215470104
5200017000,17,11,국제크루즈터미널입구,04173,,,170970301
5200017000,17,12,아르떼뮤지엄·미창석유,04174,,,171170402
5200017000,17,13,송강중공업,04176,,,170970201
5200017000,17,14,(주)거청,04178,,,211380301
5200017000,17,15,(구)대선조선,04180,,,211380302
5200017000,17,16,청학수변공원,04182,,,211380303
5200017000,17,17,부산조선,04184,,,211380304
5200017000,17,18,SK부산저유소,04064,35.0981856,129.0560512,211390301
5200017000,17,19,HJ중공업,04061,,,211390302
5200017000,17,20,한성맨션,04059,,,170310201
5200017000,17,21,교통순찰대.센트럴에일린의뜰,04058,,,170140301
5200017000,17,22,해동병원,04003,,,170350401
5200017000,17,23,영도우체국,04008,,,170300401
5200017000,17,24,대교동,04010,,,170180401
5200017000,17,25,영도대교.남포역,01061,,,167960201
5200017000,17,26,남포동,01711,,,509830000
5200017000,17,27,자갈치역.비프광장,01713,,,510040000
5200017000,17,28,충무동해안시장,02088,35.0963328,129.0258048,168460202
5200017000,17,29,신동아시장,01078,,,168000101
5200017000,17,30,자갈치시장,01069,,,168000104
5200017000,17,31,부산데파트,01708,,,509940000
5200017000,17,32,중앙역.부산우체국,01706,,,510110000
5200017000,17,33,중앙역.중부소방서,01704,,,510130000
5200017000,17,34,영주동,01702,,,510020000
5200017000,17,35,부산역,03720,,,509950000
5200017000,17,36,초량역.초량교차로,03718,35.1196512,129.0421248,510150000
5200017000,17,37,경남여중입구,03716,,,509800000
5200017000,17,38,YMCA,03714,,,509790000
5200017000,17,39,부산진역 (해양수산부.동구청),03712,,,510000000
5200017000,17,40,봉생병원,03710,,,509910000
5200017000,17,41,좌천동가구거리(좌천역),03138,,,169390101
5200017000,17,42,한성기린아파트,03175,,,169950101
5200017000,17,43,범곡교차로,03015,35.1420032,129.0566400,170050101
5200017000,17,44,범내골역,05714,,,509860000
5200017000,17,45,서면한전,05712,,,505870000
5200017000,17,46,서면역.서면지하상가,05710,,,505860000
5200017000,17,47,서면역.롯데호텔백화점,05718,,,511370000
5200017000,17,48,부암역.당감입구,05192,,,172640401
5200017000,17,49,진양교차로,05340,,,172340303
5200017000,17,50,당감1치안센터,05155,,,172340302
5200017000,17,51,당감초등학교,05087,,,172650301
5200017000,17,52,부암삼성래미안,05084,,,172570401
5200017000,17,53,부산진구생활문화센터,05335,,,171790301
5200017000,17,54,청수탕,05008,35.1695200,129.0353152,172470401
5200017000,17,55,용사촌입구,05074,,,172140501
5200017000,17,56,동원초등학교,05302,,,172140502
5200017000,17,57,선암사입구,05290,,,171760301
5200017000,17,58,백양가족공원,05288,,,171760302
5200017000,17,59,당감4동우체국,05308,,,172580301
5200017000,17,60,백양터널,05077,,,172410301
5200017000,17,61,당감동일스위트,05348,,,172410202
5200017000,17,62,국제프라자아파트,05097,,,172600101
5200017000,17,63,화인아파트,05098,35.1657120,129.0286208,172180201
5200017000,17,64,개원초등학교,05096,,,172180402
5200017000,17,65,국제백양아파트,05025,,,172180401
5200017000,17,66,당감4동우체국,05307,,,172590101
5200017000,17,67,백양가족공원,05289,,,172580101
5200017000,17,68,선암사입구,05291,,,172580102
5200017000,17,69,동원초등학교,05301,,,171760201
5200017000,17,70,용사촌입구,05075,,,171760202
5200017000,17,71,청수탕,05181,,,172140301
5200017000,17,72,당감동,05081,,,172780101
5200017000,17,73,부산진구생활문화센터,05082,,,172450301
5200017000,17,74,부암삼성래미안,05083,35.1658752,129.0391296,171880201
5200017000,17,75,당감초등학교,05088,,,172570201
5200017000,17,76,당감1치안센터,05154,,,172250101
5200017000,17,77,진양교차로,05158,,,172240102
5200017000,17,78,부암역.당감입구,05193,,,172630101
5200017000,17,79,서면역.롯데호텔백화점,05719,,,511400000
5200017000,17,80,서면역.서면지하상가,05711,,,505850000
5200017000,17,81,서면한전,05713,,,505880000
5200017000,17,82,범내골역,05715,35.1476160,129.0591232,509870000
5200017000,17,83,범곡교차로,03002,,,170050201
5200017000,17,84,데레사여자고등학교,03191,,,515090000
5200017000,17,85,좌천동가구거리(좌천역),03136,,,169950302
5200017000,17,86,봉생병원,03709,,,509920000
5200017000,17,87,부산진역 (해양수산부.동구청),03711,,,509990000
5200017000,17,88,YMCA,03713,,,509780000
5200017000,17,89,경남여중입구,03715,,,509810000
5200017000,17,90,초량역.초량교차로,03717,,,510140000
5200017000,17,91,부산역,03719,,,509960000
5200017000,17,92,중부소방서,01703,35.1075264,129.0363520,510080000
5200017000,17,93,중앙역.부산우체국,01705,,,510120000
5200017000,17,94,부산데파트,01707,,,509930000
5200017000,17,95,남포역.옛시청교차로,01709,,,509840000
5200017000,17,96,남포동,01711,,,509830000
5200017000,17,97,자갈치역.비프광장,01713,,,510040000
5200017000,17,98,충무동해안시장,02087,,,168460201
5200017000,17,99,신동아시장,01076,,,168000102
5200017000,17,100,자갈치시장,01068,,,168000105
5200017000,17,101,영도대교.남포역,01064,,,167850202
5200017000,17,102,영도경찰서,04013,35.0928608,129.0378240,171630102
5200017000,17,103,영도우체국,04009,,,170180201
5200017000,17,104,해동병원,04004,,,170300101
5200017000,17,105,교통순찰대.센트럴에일린의뜰,04056,,,170350201
5200017000,17,106,한성맨션,04060,,,170320101
5200017000,17,107,봉학초등학교,04063,,,170310101
5200017000,17,108,신도브래뉴아파트,04065,,,170310102
5200017000,17,109,부산조선,04185,,,211390104
5200017000,17,110,청학수변공원,04183,,,211390103
5200017000,17,111,(구)대선조선,04181,,,211390102
5200017000,17,112,(주)거청,04179,,,211390101
5200017000,17,113,해동종합,04177,35.0901344,129.0709888,211380101
5200017000,17,114,아르떼뮤지엄·미창석유,04175,,,211380102
5200017000,17,115,국제크루즈터미널입구,04172,,,171170401
5200017000,17,116,국립해양박물관,04186,,,215470104
5200017000,17,117,국제크루즈터미널입구,04191,,,215480301
5200017000,17,118,동삼초등학교,04171,,,211300201
5200017000,17,119,영도교회,04169,,,171120201
5200017000,17,120,동삼혁신지구입구.동삼교회,04196,,,171130101
5200017000,17,121,에덴금호아파트,04092,35.0717920,129.0759936,171290101
5200017000,17,122,해양대삼거리.동삼동패총전시관,04093,,,171290102
5200017000,17,123,하리,04096,,,171060201
5200017000,17,124,태종대초등학교,04097,,,171050201
5200017000,17,125,태종대.태종대온천,04192,35.0639200,129.0808832,171050202
5200171000,171,1,강서공영차고지,12562,,,513570000
5200171000,171,2,우진목재,12067,,,189380301
5200171000,171,3,녹산하수처리장,12068,,,189420201
5200171000,171,4,신호하수처리장,12207,,,189400101
5200171000,171,5,부영2차아파트,12477,,,209470301
5200171000,171,6,부경신항수협,12414,35.0841056,128.8730752,209480301
5200171000,171,7,신호중학교,12628,,,514260000
5200171000,171,8,신호초등학교사거리,12416,,,216450101
5200171000,171,9,신호농협,12418,,,214520201
5200171000,171,10,윌아파트,12420,,,214490102
5200171000,171,11,르노자동차남문,12165,,,189230101
5200171000,171,12,신호대교,12390,35.0870816,128.8963200,193300201
5200171000,171,13,퀸덤1.2단지,12273,,,214270101
5200171000,171,14,명호초등학교,12399,,,214260202
5200171000,171,15,두산위브,12401,,,209510201
5200171000,171,16,한신휴플러스아파트,12403,,,215240401
5200171000,171,17,엘크루블루오션,12405,,,216020101
5200171000,171,18,엘크루블루오션6단지,12452,,,210410101
5200171000,171,19,명지철새탐조대,12563,,,514000000
5200171000,171,20,행복마을,12277,,,209440101
5200171000,171,21,낙동강철새도래지,12086,35.0898080,128.9168512,209430101
5200171000,171,22,진동,12247,,,176810102
5200171000,171,23,동리,12136,,,176810103
5200171000,171,24,명지새동네,12037,,,191580101
5200171000,171,25,부산현대미술관,10288,,,503900000
5200171000,171,26,을숙도문화회관,10224,,,188330101
5200171000,171,27,하단역환승센터,10078,,,209030101
5200171000,171,28,낙동초등학교,10073,,,178350101
5200171000,171,29,사하구청.당리역,10068,35.1032800,128.9748736,178340202
5200171000,171,30,동매교사거리,10237,35.1006848,128.9765888,178310301
5200171000,171,31,한성기린APT,10223,,,188100201
5200171000,171,32,신평시장,10314,,,518370000
5200171000,171,33,강동병원앞교차로,10304,,,513540000
5200171000,171,34,사하경찰서,10132,,,177250201
5200171000,171,35,장림,10137,,,177240201
5200171000,171,36,대동중고등학교,10230,,,177560101
5200171000,171,37,구평e편한세상입구,10280,,,177800402
5200171000,171,38,구평동행정복지센터,10278,,,220460103
5200171000,171,39,구평삼거리,10292,,,506390000
5200171000,171,40,감천항제5부두,10293,,,506360000
5200171000,171,41,감천항해양파출소,10295,35.0838752,128.9978240,506370000
5200171000,171,42,사하구국민체육센터,10298,,,506850000
5200171000,171,43,부일전자디자인고교,10010,,,178160101
5200171000,171,44,감천사거리,10005,,,188130201
5200171000,171,45,남성한빛가든,10003,,,188130202
5200171000,171,46,감천초등학교,10002,,,188130203
5200171000,171,47,알로이시오의원,02132,,,168440201
5200171000,171,48,고신대학교복음병원,02133,,,168430101
5200171000,171,49,송도입구,02134,,,168420101
5200171000,171,50,신익아파트,02125,,,168450101
5200171000,171,51,부산관광고교,02120,,,168450102
5200171000,171,52,남부민2동행정복지센터,02121,,,168540301
5200171000,171,53,천마우편취급국,02115,,,168540302
5200171000,171,54,남부민초등학교,02108,35.0873216,129.0233600,168540303
5200171000,171,55, 천마하늘길,02198,,,512400000
5200171000,171,56,남부민시장입구,02103,,,168720201
5200171000,171,57,충무동교차로,02093,,,168400101
5200171000,171,58,자갈치역.비프광장,01714,,,510050000
5200171000,171,59,남포동,01712,,,509820000
5200171000,171,60,남포역.옛시청교차로,01710,35.0980896,129.0351744,509850000
5200171000,171,61,부산데파트,01708,,,509940000
5200171000,171,62,중앙역.부산우체국,01706,,,510110000
5200171000,171,63,중앙역.중부소방서,01704,,,510130000
5200171000,171,64,영주동,01702,35.1143520,129.0394112,510020000
5200171000,171,65,부산역,03720,,,509950000
5200171000,171,66,부산역,,35.1163840,129.0402176,169100203
5200171000,171,67,영주동,01701,,,510030000
5200171000,171,68,중부소방서,01703,,,510080000
5200171000,171,69,중앙역.부산우체국,01705,35.1033408,129.0364800,510120000
5200171000,171,70,부산데파트,01707,,,509930000
5200171000,171,71,남포역.옛시청교차로,01709,,,509840000
5200171000,171,72,남포동,01711,,,509830000
5200171000,171,73,자갈치역.비프광장,01713,,,510040000
5200171000,171,74,자갈치역.충무동교차로,02091,,,168460401
5200171000,171,75,남부민시장입구,02102,,,168400201
5200171000,171,76, 천마하늘길,02197,35.0915200,129.0226560,512390000
5200171000,171,77,남부민초등학교,02109,,,168730201
5200171000,171,78,천마우편취급국,02114,,,168730202
5200171000,171,79,남부민2동행정복지센터,02122,,,168730203
5200171000,171,80,부산관광고교,02123,,,168540102
5200171000,171,81,신익아파트,02124,,,168540101
5200171000,171,82,송도입구,02129,,,168560301
5200171000,171,83,고신대학교복음병원,02130,,,168420301
5200171000,171,84,알로이시오의원,02131,,,168430201
5200171000,171,85,감천초등학교,10001,,,168440401
5200171000,171,86,남성한빛가든,10004,,,168440402
5200171000,171,87,감천사거리,10202,35.0874368,129.0054144,168440403
5200171000,171,88,부산천연가스발전소,10009,,,188120201
5200171000,171,89,감천항해양파출소,10294,,,506380000
5200171000,171,90,감천항제5부두,10296,,,506350000
5200171000,171,91,구평삼거리,10297,,,506400000
5200171000,171,92,구평동행정복지센터,10277,,,220470103
5200171000,171,93,구평e편한세상입구,10279,,,220490102
5200171000,171,94,대동중고등학교,10303,,,509700000
5200171000,171,95,장림,10136,35.0851168,128.9794944,177270301
5200171000,171,96,사하경찰서,10133,,,177240101
5200171000,171,97,성일여자고등하교,10305,,,514180000
5200171000,171,98,신평시장,10239,,,188620401
5200171000,171,99,한성기린아파트,10240,,,178440101
5200171000,171,100,동매교사거리,10238,35.0999904,128.9769856,188090101
5200171000,171,101,사하구청.당리역,10070,,,188590402
5200171000,171,102,낙동초등학교,10071,,,178410401
5200171000,171,103,하단역환승센터,10077,,,177710401
5200171000,171,104,을숙도문화회관,10096,,,188340201
5200171000,171,105,부산현대미술관,10247,,,188070301
5200171000,171,106,명지시장,12147,,,188940301
5200171000,171,107,명지새동네,12038,35.1041856,128.9288576,188970201
5200171000,171,108,동리,12137,,,191560201
5200171000,171,109,진동,12092,,,191560202
5200171000,171,110,낙동강철새도래지,12085,,,176810202
5200171000,171,111,행복마을,12278,,,209430201
5200171000,171,112,명지철새탐조대,12564,,,514010000
5200171000,171,113,엘크루블루오션4단지,12453,,,210400301
5200171000,171,114,롯데캐슬아파트,12406,35.0820576,128.9070336,210410201
5200171000,171,115,극동스타클래스,12404,,,216010101
5200171000,171,116,두산위브,12402,,,215240302
5200171000,171,117,명호초등학교,12400,,,209510402
5200171000,171,118,퀸덤1.2단지,12282,,,214260101
5200171000,171,119,신호대교,12391,,,214270201
5200171000,171,120,르노자동차남문,12164,,,189250301
5200171000,171,121,윌아파트,12421,,,189230402
5200171000,171,122,신호농협,12419,,,214490301
5200171000,171,123,신호초등학교사거리,12417,35.0817696,128.8774912,216460101
5200171000,171,124,신호중학교,12499,,,215250302
5200171000,171,125,부경신항수협,12415,,,209500101
5200171000,171,126,부영2차아파트,12478,,,209480101
5200171000,171,127,신호하수처리장,12208,,,209460301
5200171000,171,128,녹산하수처리장,12082,,,189420101
5200171000,171,129,우진목재,12227,35.0976608,128.8658176,189380101
5200171000,171,130,강서공영차고지,12561,35.1000896,128.8662144,513580000
5200172000,172,1,강서공영차고지,12562,,,513570000
5200172000,172,2,우진목재,12067,,,189380301
5200172000,172,3,녹산하수처리장,12068,35.0890304,128.8658176,189420201
5200172000,172,4,신호하수처리장,12207,,,189400101
5200172000,172,5,르노자동차정문,12070,,,209460101
5200172000,172,6,르노자동차남문,12165,,,189230101
5200172000,172,7,명지신도시,12060,,,193270301
5200172000,172,8,명원초등학교,12538,,,506700000
5200172000,172,9,명지환승센터,12503,35.0948128,128.9122560,219490301
5200172000,172,10,명지더웨스턴아파트,12585,,,513960000
5200172000,172,11,중흥프라디움,12506,,,192590401
5200172000,172,12,금강펜테리움1차,12520,,,504920000
5200172000,172,13,"호반써밋명지국제,금강펜테리움2차",12494,,,219790101
5200172000,172,14,협성휴포레,12492,,,219230301
5200172000,172,15,스위트팰리스,12512,,,504550000
5200172000,172,16,경일고등학교후문,12542,,,507350000
5200172000,172,17,경일고등학교입구,12102,,,191370102
5200172000,172,18,진목,12249,,,191370101
5200172000,172,19,부산현대미술관,10288,,,503900000
5200172000,172,20,을숙도문화회관,10224,35.1066272,128.9556224,188330101
5200172000,172,21,하단역환승센터,10078,,,209030101
5200172000,172,22,하단1동행정복지센터,10104,,,177780301
5200172000,172,23,가락타운2.3지구,10107,,,188470301
5200172000,172,24,신남초등학교,10112,35.0958112,128.9618944,188450201
5200172000,172,25,신평역,10115,,,177630201
5200172000,172,26,동성화학,10117,,,177630202
5200172000,172,27,신평2동교차로,10149,,,188410201
5200172000,172,28,한국주철관,10150,,,188410202
5200172000,172,29,장림포구입구,10151,,,188430301
5200172000,172,30,동원로얄듀크아파트,10229,,,173480101
5200172000,172,31,장림1동행정복지센터,10227,,,188510201
5200172000,172,32,장림시장,10155,35.0811040,128.9677184,178400401
5200172000,172,33,장림중소기업은행,10156,,,178400402
5200172000,172,34,장림우체국,10158,,,178400403
5200172000,172,35,장림초등학교,10161,,,188550201
5200172000,172,36,장림역,10138,,,177280201
5200172000,172,37,대동중고등학교,10230,,,177560101
5200172000,172,38,YK스틸,10018,,,177800101
5200172000,172,39,구평초등학교,10019,,,177760101
5200172000,172,40,구평화신아파트,10020,,,208980101
5200172000,172,41,구평고개,10021,,,208980102
5200172000,172,42,감천삼거리,10022,35.0910496,128.9937920,208980103
5200172000,172,43,삼성여고,10013,,,211010101
5200172000,172,44,부일전자디자인고교,10010,,,178160101
5200172000,172,45,감천사거리,10005,,,188130201
5200172000,172,46,남성한빛가든,10003,,,188130202
5200172000,172,47,감천초등학교,10002,35.0831744,129.0093568,188130203
5200172000,172,48,알로이시오의원,02132,,,168440201
5200172000,172,49,고신대학교복음병원,02133,,,168430101
5200172000,172,50,송도입구,02134,,,168420101
5200172000,172,51,신익아파트,02125,,,168450101
5200172000,172,52,부산관광고교,02120,,,168450102
5200172000,172,53,남부민2동행정복지센터,02121,,,168540301
5200172000,172,54,천마우편취급국,02115,,,168540302
5200172000,172,55,남부민초등학교,02108,,,168540303
5200172000,172,56, 천마하늘길,02198,,,512400000
5200172000,172,57,남부민시장입구,02103,35.0927264,129.0222336,168720201
5200172000,172,58,충무동교차로,02093,,,168400101
5200172000,172,59,충무동해안시장,02088,,,168460202
5200172000,172,60,신동아시장,01078,,,168000101
5200172000,172,61,자갈치시장,01069,,,168000104
5200172000,172,62,부산데파트,01708,35.1024928,129.0364416,509940000
5200172000,172,63,"중부경찰서,연안여객터미널",01045,,,167930102
5200172000,172,64,2부두,01036,,,167930101
5200172000,172,65,부산역후문,03062,,,169270101
5200172000,172,66,부산항국제여객터미널,03179,35.1174432,129.0479104,216730101
5200172000,172,67,부산항국제여객터미널입구,03180,,,216740101
5200172000,172,68,부산역후문,03061,,,169330202
5200172000,172,69,2부두,01037,,,169270201
5200172000,172,70,"중부경찰서,연안여객터미널",01044,35.1063264,129.0393344,169270202
5200172000,172,71,중앙역.부산우체국,01705,,,510120000
5200172000,172,72,부산데파트,01707,,,509930000
5200172000,172,73,남포역.옛시청교차로,01709,,,509840000
5200172000,172,74,남포동,01711,,,509830000
5200172000,172,75,자갈치역.비프광장,01713,,,510040000
5200172000,172,76,자갈치역.충무동교차로,02091,,,168460401
5200172000,172,77,남부민시장입구,02102,,,168400201
5200172000,172,78, 천마하늘길,02197,,,512390000
5200172000,172,79,남부민초등학교,02109,,,168730201
5200172000,172,80,천마우편취급국,02114,35.0862784,129.0228096,168730202
5200172000,172,81,남부민2동행정복지센터,02122,,,168730203
5200172000,172,82,부산관광고교,02123,,,168540102
5200172000,172,83,신익아파트,02124,,,168540101
5200172000,172,84,송도입구,02129,,,168560301
5200172000,172,85,고신대학교복음병원,02130,,,168420301
5200172000,172,86,알로이시오의원,02131,,,168430201
5200172000,172,87,감천초등학교,10001,,,168440401
5200172000,172,88,남성한빛가든,10004,,,168440402
5200172000,172,89,감천사거리,10202,,,168440403
5200172000,172,90,부산천연가스발전소,10009,,,188120201
5200172000,172,91,부일전자디자인고교,10011,,,178160301
5200172000,172,92,삼성여고,10012,35.0913888,128.9958016,178160302
5200172000,172,93,감천삼거리,10023,,,177750201
5200172000,172,94,구평고개,10014,,,177750202
5200172000,172,95,구평화신아파트,10015,,,177750203
5200172000,172,96,구평초등학교,10016,,,208980301
5200172000,172,97,YK스틸,10017,,,177790301
5200172000,172,98,대동중고등학교,10201,,,177560301
5200172000,172,99,제일제당,10139,,,177240301
5200172000,172,100,장림초등학교,10160,,,177810401
5200172000,172,101,장림우체국,10159,35.0808608,128.9736576,177810402
5200172000,172,102,장림중소기업은행,10157,,,188550401
5200172000,172,103,장림시장,10153,,,188550402
5200172000,172,104,장림1동행정복지센터,10290,,,505000000
5200172000,172,105,동원로얄듀크아파트,10229,,,173480101
5200172000,172,106,장림포구입구,10152,,,188520101
5200172000,172,107,한국주철관,10147,,,188430101
5200172000,172,108,신평2동교차로,10148,35.0886272,128.9652352,188430102
5200172000,172,109,동성화학,10118,,,188420301
5200172000,172,110,신평역,10116,,,188420302
5200172000,172,111,신남초등학교,10113,,,188450301
5200172000,172,112,가락타운2.3지구,10106,,,178250101
5200172000,172,113,하단1동행정복지센터,10105,35.1058240,128.9682048,178610101
5200172000,172,114,하단역환승센터,10077,,,177710401
5200172000,172,115,을숙도문화회관,10096,,,188340201
5200172000,172,116,부산현대미술관,10247,,,188070301
5200172000,172,117,진목,12248,,,191810301
5200172000,172,118,경일고등학교입구,12101,,,191810302
5200172000,172,119,경일고등학교후문,12541,,,507360000
5200172000,172,120,스위트팰리스,12513,,,504560000
5200172000,172,121,협성휴포레,12491,,,191360401
5200172000,172,122,"호반써밋명지국제,금강펜테리움2차",12493,,,219230201
5200172000,172,123,금강펜테리움1차,12519,,,504930000
5200172000,172,124,중흥프라디움,12505,,,216720201
5200172000,172,125,삼정그린코아더베스트,12586,,,514160000
5200172000,172,126,명지환승센터,12560,,,510810000
5200172000,172,127,명원초등학교,12537,35.0929760,128.9122432,506690000
5200172000,172,128,명지신도시,12062,,,188990301
5200172000,172,129,르노자동차남문,12164,,,189250301
5200172000,172,130,르노자동차정문,12041,,,189230301
5200172000,172,131,신호하수처리장,12208,35.0890400,128.8663168,209460301
5200172000,172,132,녹산하수처리장,12082,,,189420101
5200172000,172,133,우진목재,12227,,,189380101
5200172000,172,134,강서공영차고지,12561,35.1000928,128.8662016,513580000
5200179000,179,1,회동동,11161,,,173640301
5200179000,179,2,회동본동,11160,,,174680301
5200179000,179,3,욱성화학(주),11157,,,175700301
5200179000,179,4,부산예원고등학교,11156,,,175570201
5200179000,179,5,중소기업은행,11153,35.2222368,129.1132800,175540201
5200179000,179,6,금사시장,11152,,,175530301
5200179000,179,7,금사중학입구,11148,,,175520201
5200179000,179,8,라이프타운,11139,,,174700401
5200179000,179,9,서동미로시장,11132,35.2150464,129.1027840,175850301
5200179000,179,10,책마을보드랑 작은도서관,11296,,,509740000
5200179000,179,11,서1동새마을금고,11129,,,175850302
5200179000,179,12,서동고개,11124,,,174390301
5200179000,179,13,내성고등학교,11121,,,174390302
