locallow_nm,노드ID,정류소명
해운대구,186980301,동일아파트
해운대구,187000101,KT송정타워
해운대구,187020101,양운초등학교
해운대구,187020102,대림3차아파트
해운대구,187020201,신성아파트
해운대구,187060101,한마음스포츠센터
해운대구,187090101,우일시장
해운대구,187150101,부대앞
해운대구,187170301,영남아파트
해운대구,187180101,해운대구청어귀삼거리
해운대구,187200201,미포.문탠로드입구
해운대구,187200202,미포.문탠로드입구
해운대구,187220101,해운대온천사거리
해운대구,187220102,해운대온천사거리
해운대구,187220201,해운대온천사거리
해운대구,187340201,우일시장
해운대구,187380101,새터
해운대구,187380102,슈퍼앞
해운대구,187380103,청사포
해운대구,187380104,해월정사어귀삼거리
해운대구,187380104,해월정사어귀삼거리
해운대구,187410201,중동119안전센터
해운대구,187410301,중동우체국
해운대구,187420101,중동119안전센터
해운대구,187430101,일신하일라빌라.경동메르빌골드
해운대구,187440201,일신하일라빌라.경동메르빌골드
해운대구,187470101,해월정입구
해운대구,187480101,달맞이요양병원
해운대구,187480201,해월정입구
해운대구,187490201,달맞이요양병원
해운대구,187500101,송림마트
해운대구,187510201,송림마트
해운대구,187520101,달맞이성당
해운대구,187530201,달맞이성당
해운대구,187540101,추리문학관
해운대구,187550201,추리문학관
해운대구,187560101,동해사
해운대구,187570101,반여동탑마트
해운대구,187590101,삼어교입구.선수촌아파트
해운대구,187590201,장산초등학교
해운대구,187590202,한화꿈에그린아파트
해운대구,187590203,반여1동행정복지센터
해운대구,187600301,브라보주유소
해운대구,187600302,송정2휴먼시아
해운대구,187600303,동해선송정역
해운대구,187600304,송정해수욕장입구
해운대구,187600404,송정역
해운대구,187630101,동해선센텀역
해운대구,187630102,더샵센텀스타아파트
해운대구,187640301,왕자맨션
해운대구,187730201,혜성골든타운
해운대구,187750201,센텀글로리아아파트
해운대구,187780201,센텀그린타워아파트
해운대구,187800101,센텀동국아파트
해운대구,187810201,KT재송지사
해운대구,187940301,반석초등학교
해운대구,187960101,왕자맨션
해운대구,187960102,영원프라자
해운대구,187970101,왕자맨션
사하구,187990301,삼경아파트후문
사하구,188010201,부경보건고등학교
사하구,188010202,장림여중
사하구,188020101,부경보건고등학교
사하구,188020102,삼경아파트후문
사하구,188020103,장림여중
사하구,188020201,협진태양맨션
사하구,188030201,협진태양맨션
사하구,188030301,장림2치안센터
사하구,188040101,강남아파트
사하구,188040102,국제마마아파트
사하구,188040201,벽산마마아파트
사하구,188050301,강남아파트
사하구,188050302,국제마마아파트
사하구,188050303,협성르네상스
사하구,188050401,벽산아파트
사하구,188060101,동원자동차정비공업사
사하구,188060102,103번종점
사하구,188060103,자연병원
사하구,188060201,벽산마마아파트
사하구,188060301,벽산아파트
사하구,188060302,협성르네상스타운아파트
사하구,188070301,부산현대미술관
사하구,188090101,동매교사거리
사하구,188090201,사남초등학교
사하구,188090202,사남신익아파트
사하구,188090203,신평배고개
사하구,188090401,신평
사하구,188090402,신평배고개
사하구,188100201,한성기린APT
사하구,188110101,원영조선
사하구,188110201,정현냉동
사하구,188110202,정현냉동
사하구,188110402,구평삼거리
사하구,188120201,부산천연가스발전소
사하구,188120202,감천1동주민센터
사하구,188120203,부일고등학교
사하구,188130101,수협
사하구,188130102,감천우체국
사하구,188130103,감천2동
사하구,188130201,감천사거리
사하구,188130202,남성한빛가든
사하구,188130203,감천초등학교
사하구,188130301,감천119안전센터
사하구,188130302,감천119안전센터
사하구,188130303,감천초등학교
사하구,188130304,대한수산
사하구,188130305,원스탑마트
사하구,188130504,감천2동
사하구,188130505,감천사거리
사하구,188130506,수협
사하구,188170101,대티터널입구
사하구,188220301,두송중학교
사하구,188220401,대선조선
사하구,188230401,두송중학교
사하구,188240201,한진해운
사하구,188240202,인터지스보세창고
사하구,188240301,(주)모든석유(세방)
사하구,188240302,세방
사하구,188240303,인터지스보세창고
사하구,188260201,(주)모든석유(세방)
사하구,188260202,세방
사하구,188260301,안구평
사하구,188260302,정현냉동
사하구,188260303,구평동
사하구,188260304,정현냉동
사하구,188310101,두송복지관
사하구,188310102,주공4지구117
사하구,188310103,주공4지구120
사하구,188320201,다송중학교
사하구,188320202,다송중학교
사하구,188330101,을숙도문화회관
사하구,188340101,을숙도
사하구,188340201,을숙도문화회관
사하구,188340202,을숙도
사하구,188410201,신평2동교차로
사하구,188410202,한국주철관
사하구,188410203,신평2동교차로
사하구,188410204,한국주철관
사하구,188410301,경도산업
사하구,188410302,한창섬유
사하구,188420101,코오롱·무지개아파트
사하구,188420102,동성화학
사하구,188420103,삼진냉장
사하구,188420301,동성화학
사하구,188420302,신평역
사하구,188430101,한국주철관
사하구,188430102,신평2동교차로
사하구,188430103,신평2동교차로
사하구,188430104,한국주철관
사하구,188430301,장림포구입구
사하구,188430302,장림포구(서부산자동차)
사하구,188450201,신남초등학교
사하구,188450202,신남초등교
사하구,188450301,신남초등학교
사하구,188470301,가락타운2.3지구
사하구,188490301,강변아파트
사하구,188500101,가락타운104동
사하구,188500102,가락타운115동
사하구,188510201,장림1동행정복지센터
사하구,188510202,장림1동주민센터
사하구,188510301,동원로얄아파트입구
사하구,188520101,장림포구입구
사하구,188520102,장림포구(서부산자동차)
사하구,188530201,도시가스
사하구,188530202,일진종합상사
사하구,188550201,장림초등학교
사하구,188550202,장림초등학교
사하구,188550401,장림중소기업은행
사하구,188550402,장림시장
사하구,188550403,장림시장
사하구,188550404,중소기업은행
사하구,188570201,대광고등학교
사하구,188570202,동매교사거리
사하구,188590201,당리중학교
사하구,188590401,사하구청.당리역
사하구,188590402,사하구청.당리역
사하구,188600101,사동초등학교
사하구,188600301,푸르지오아파트
사하구,188610101,신평시장
사하구,188610201,동매역
사하구,188620301,신평시장
사하구,188620401,신평시장
사하구,188640101,동매역
사하구,188640201,동매역
사하구,188640301,사하소방서 사하우체국
사하구,188650101,신평
사하구,188650102,배고개
사하구,188650401,삼진냉장
사하구,188650402,코오롱·무지개아파트
사하구,188680301,롯데마트
강서구,188760301,강서체육공원
강서구,188760302,신덕삼거리
강서구,188760305,강서체육공원복지회관
강서구,188770101,대저119안전센터
강서구,188770102,대저119안전센터
강서구,188770301,수로다리
강서구,188780101,강서구청역
강서구,188790201,대저농협
강서구,188790301,경전철덕두역
강서구,188790302,국제화물청사
강서구,188790303,공항파출소.덕두역
강서구,188800101,경전철덕두역
강서구,188800102,덕두역
강서구,188810101,신덕복지회관
강서구,188810102,딴치
강서구,188810103,핏대섬새동네
강서구,188810104,농협공판장
강서구,188810105,강동동행정복지센터
강서구,188810106,강동치안센터
강서구,188810301,강서해수랜드
강서구,188830101,국제선청사
강서구,188880101,명지시장
강서구,188900101,성산
강서구,188900103,장락새동네
강서구,188900106,생곡삼거리
강서구,188900107,성산삼거리
강서구,188900108,성산
강서구,188900109,장락
강서구,188900301,성산2구
강서구,188900302,녹산중학교
강서구,188900303,성산다리
강서구,188900304,녹명초등학교
강서구,188900305,본녹산녹명초등학교
강서구,188900307,녹산중학교
강서구,188900308,성산
강서구,188900309,성산2구
강서구,188940301,명지시장
강서구,188940302,명지시장
강서구,188970201,명지새동네
강서구,188970202,명지새동네
강서구,188990201,차량등록사업소
강서구,188990203,차량등록사업소
강서구,188990301,명지신도시
강서구,189050101,삼성전기기숙사
강서구,189060301,삼성전기기숙사
강서구,189070201,삼성전기후문
강서구,189070202,삼성전기후문
강서구,189070402,동아밸브
강서구,189070403,삼창기전
강서구,189230101,르노자동차남문
강서구,189230102,르노자동차남문
강서구,189230301,르노자동차정문
강서구,189230302,르노자동차정문
강서구,189230303,신호하수처리장
강서구,189230401,신호윌아파트105동
강서구,189230402,윌아파트
강서구,189250301,르노자동차남문
강서구,189250302,르노자동차남문
강서구,189380101,우진목재
강서구,189380301,우진목재
강서구,189390301,녹산하수처리장
강서구,189400101,신호하수처리장
강서구,189420101,녹산하수처리장
강서구,189420201,녹산하수처리장
강서구,189420202,녹산하수처리장
강서구,189420401,녹산하수처리장
강서구,189460101,사암입바위
강서구,189460102,삼성자동차출고사무소
강서구,189460103,화전마을입구
강서구,189460401,대한제강
강서구,189510401,태광금속
강서구,189620101,갑을녹산병원
강서구,189620201,갑을녹산병원
강서구,189680201,녹산염색공단
강서구,189680202,녹산염색공단
강서구,189690401,녹산염색공단
강서구,189720401,부산지방중소벤처기업청
강서구,189720402,강서소방서
강서구,189810101,삼성전기
강서구,189850201,부산지방중소벤처기업청
강서구,189850202,부산지방중소벤처기업청
강서구,189930401,대흥공업사거리
강서구,189940201,삼보목재
강서구,189940202,태광금속
강서구,189940401,삼보목재
강서구,189950101,대흥공업사거리
강서구,189950301,삼성전기
강서구,189980201,효성스틸
강서구,189980301,삼성전기후문
강서구,189980302,삼성전기후문
강서구,189990401,효성스틸
강서구,190000101,대한제강
강서구,190000301,대한제강
강서구,190020101,화물터미널
강서구,190020102,화물터미널
강서구,190020301,화물터미널
강서구,190130101,농심
강서구,190190201,리노공업
강서구,190190401,DSR
강서구,190280201,해덕파워웨이
강서구,190280401,동서열처리
강서구,190280402,리노공업
강서구,190290401,해덕파워웨이
강서구,190300201,동서열처리
강서구,190310201,DSR
강서구,190310401,부산프라스틱공업
강서구,190320201,부산프라스틱공업
강서구,190340202,두산정비
강서구,190340402,농심
강서구,190350201,동아밸브
강서구,190350202,동아밸브
강서구,190350203,삼창기전
강서구,190350402,두산정비
강서구,190360202,농심
강서구,190370301,농심
강서구,190370401,화물터미널
강서구,190420401,송정방근마을
강서구,190430101,(구)검문소
강서구,190430201,송정방근마을
강서구,190440301,용원
강서구,190480201,태웅스틸
강서구,190480202,태웅스틸
강서구,190480402,국제휠타
강서구,190490301,태웅스틸
강서구,190490302,태웅스틸
강서구,190500301,송정다리
강서구,190510102,국제휠타
강서구,190520201,(주)거보
강서구,190540201,(주)태광본사
강서구,190580102,해광테크
강서구,190580302,부광산업
강서구,190580303,부광산업
강서구,190590201,해광테크
강서구,190600201,부광산업
강서구,190600202,부광산업
강서구,190650401,영남자동화기계
강서구,190660201,영남자동화기계
강서구,190730201,영도산업
강서구,190740401,영도산업
강서구,190830201,송정다리
강서구,190830301,(주)거보
강서구,190870301,송정
강서구,190880101,송정
강서구,190900301,(구)검문소
강서구,190980201,풍영산업
강서구,190980401,풍영산업
강서구,191000401,보람공원
강서구,191070301,경제자유구역청
강서구,191150101,경제자유구역청
강서구,191150102,경제자유구역청
강서구,191180201,보람공원
강서구,191200401,경제자유구역청사거리
강서구,191210101,경제자유구역청사거리
강서구,191270301,평강농협
강서구,191270401,대사리3구
강서구,191270402,(구)국립농산물품질관리원
강서구,191270403,대사리3구
강서구,191270404,(구)국립농산물품질관리원
강서구,191280101,(구)국립농산물품질관리원
강서구,191280102,대사리3구
강서구,191280103,(구)국립농산물품질관리원
강서구,191280104,대사리3구
강서구,191280201,강동동행정복지센터
강서구,191280202,농협공판장
강서구,191280203,핏대섬새동네
강서구,191280204,딴치
강서구,191280205,신덕복지회관
강서구,191280206,강동치안센터
강서구,191280301,대사역.대사리2구
강서구,191280302,대사역.대사리2구
강서구,191280303,대사리1구
강서구,191290101,대사역.대사리2구
강서구,191290102,대사리1구
강서구,191290103,대사역.대사리2구
강서구,191290202,중덕마을
강서구,191290301,대사리1구
강서구,191300101,대사리1구
강서구,191320301,산양마을
강서구,191320302,성고개
강서구,191320501,산양마을입구
강서구,191330101,성고개
강서구,191330102,산양마을
강서구,191340101,녹산중학교
강서구,191340102,성산2구
강서구,191340103,녹명초등학교
강서구,191340104,성산다리
강서구,191340105,본녹산녹명초등학교
강서구,191340107,녹산중학교
강서구,191340108,성산
강서구,191340109,성산2구
강서구,191350101,순아3구
강서구,191350201,노적봉능엄사 입구
강서구,191360301,사취등
강서구,191360302,사취등
강서구,191360401,협성휴포레
강서구,191370101,진목
강서구,191370102,경일고등학교입구
강서구,191370103,진목
강서구,191370104,경일고등학교입구
강서구,191370201,경일고등학교
강서구,191370202,중리새동네
강서구,191370203,명지농협
강서구,191380301,옥포마을
강서구,191420501,덕두새동네
강서구,191430201,국내선
강서구,191430401,국내선
강서구,191430402,국내선청사
강서구,191460301,국제선청사
강서구,191470201,렛츠런파크입구
강서구,191480202,세산입구
강서구,191480203,녹산주민문화회관
강서구,191490101,세산사거리
강서구,191490102,녹산주민문화회관
강서구,191490103,세산입구
강서구,191490201,세산사거리
강서구,191490202,가달
강서구,191490203,생곡마을
강서구,191490205,생곡입구
강서구,191490301,세산사거리
강서구,191490302,세산사거리
강서구,191510301,가락농협
강서구,191510302,가락동행정복지센터
강서구,191510303,죽림삼거리
강서구,191520101,해포
강서구,191520401,통전
강서구,191530101,해포
강서구,191550301,사암입바위
강서구,191550302,삼성자동차출고사무소
강서구,191550303,화전마을입구
강서구,191560201,동리
강서구,191560202,진동
강서구,191560204,동리
강서구,191560205,진동
강서구,191560301,명지초교.명지중학교
강서구,191560302,명지국제신도시입구
강서구,191560502,명지초교.명지중학교
강서구,191570201,강서구생활문화센터
강서구,191570301,중리새동네
강서구,191570302,명지농협
강서구,191570303,경일고등학교
강서구,191580101,명지새동네
강서구,191580102,명지새동네
강서구,191590201,덕두시장
강서구,191590202,덕두
강서구,191590301,덕두시장
강서구,191600201,강서구청
강서구,191610101,덕계
강서구,191610102,신덕신천마을
강서구,191610201,득천사거리
강서구,191610202,현대슈퍼
강서구,191610203,상곡정미소
강서구,191610204,득천
강서구,191620301,덕도초등학교
강서구,191630101,덕포마을
강서구,191650301,낙동중학교
강서구,191660101,중리입구
강서구,191660102,강서복지회관.우편집중국
강서구,191660201,대저역
강서구,191660202,체육공원역
강서구,191660203,대저역
강서구,191660204,강서체육공원역
강서구,191660301,부산교도소
강서구,191660302,평강역
강서구,191660303,평강
강서구,191660304,부산교도소
강서구,191670201,낙동중학교
강서구,191670202,수로다리
강서구,191670301,중리입구
강서구,191670302,강서복지회관.우편집중국
강서구,191680101,시만
강서구,191680102,식만
강서구,191680103,용등
강서구,191680104,시만교
강서구,191680105,식만교
강서구,191680201,가락농협
강서구,191680202,가락파출소
강서구,191680203,죽림삼거리
강서구,191700202,금호마을
강서구,191700203,금호마을
강서구,191700203,금호마을
강서구,191700204,동방
강서구,191710102,금호마을
강서구,191710103,동방
강서구,191720101,금호마을
강서구,191780301,대저역
강서구,191780302,강서체육공원역
강서구,191790201,신덕삼거리
강서구,191790301,신덕삼거리
강서구,191790302,강서체육공원
강서구,191790303,강서체육공원복지회관
강서구,191790304,신덕삼거리
강서구,191810301,진목
강서구,191810302,경일고등학교입구
강서구,191810303,진목
강서구,191810304,경일고등학교입구
강서구,191840101,노적봉능엄사 입구
강서구,191850101,구랑
강서구,191850102,구랑
강서구,191860301,강서브라이트센터
강서구,191860302,강서브라이트센터
강서구,191870201,강서브라이트센터
강서구,191870202,강서브라이트센터
강서구,191880301,마음
강서구,191880303,마음
강서구,191880304,중곡
강서구,191930101,공항파출소
강서구,191940101,가리새마을
강서구,191940102,성산
강서구,191940103,장락새동네
강서구,191940104,장락포
강서구,191940106,생곡삼거리
강서구,191940108,성산
강서구,191940109,장락
강서구,191940201,생곡삼거리
강서구,191940202,생곡
강서구,191940301,용적사입구
강서구,191950101,신덕삼거리
강서구,191950201,신덕마을
강서구,191950202,등구마을
강서구,191950203,신덕마을
강서구,191960101,신덕마을
강서구,191960102,등구마을
강서구,191960103,신덕마을
강서구,191960201,등구마을
강서구,192000102,등구마을
강서구,192060101,조만포
강서구,192060202,둔치도
강서구,192060301,조만포
강서구,192060302,둔치도입구
강서구,192070101,조만포
강서구,192070201,가동마을입구
강서구,192070202,가동마을
강서구,192080201,강서구청역
강서구,192080301,강서구청역
강서구,192080302,강서구청역
강서구,192080701,강서구청역
강서구,192090101,부산교도소
강서구,192090102,중리1구꽃동네
강서구,192090103,평강
강서구,192090104,평강농협
강서구,192090201,평강역
강서구,192090202,평강
강서구,192100401,평강대리1구
강서구,192100402,평강대리
강서구,192110101,강서해수랜드
강서구,192110301,덕계
강서구,192110302,신덕신천마을
강서구,192120101,공항상회
강서구,192120102,칠점입구
강서구,192120103,평강사리마을입구
강서구,192120401,울만신평 하리
강서구,192170201,시만
강서구,192170202,식만
강서구,192170203,용등
강서구,192170204,시만교
강서구,192170205,식만교
강서구,192180202,금호오리마을
강서구,192190101,신평마을
강서구,192190102,성심정미소
강서구,192190103,입소마을회관
강서구,192190104,공항기숙사후문
강서구,192190105,신평마을회관
강서구,192190201,설만마을회관
강서구,192190202,동신에프에이
강서구,192190203,신진화이너스
강서구,192200101,상곡정미소
강서구,192200102,현대슈퍼
강서구,192200103,득천사거리
강서구,192200104,득천
강서구,192200301,강동119안전센터
강서구,192220101,용적사입구
강서구,192220301,가달
강서구,192220302,생곡마을
강서구,192220304,생곡입구
강서구,192230201,둔치도입구
강서구,192260101,생곡삼거리
강서구,192500101,사구
강서구,192500102,조만포
강서구,192500103,둔치도입구
강서구,192500201,사구
강서구,192500202,범방주유소
강서구,192500203,사구
강서구,192560101,가동마을
강서구,192560102,가동마을입구
강서구,192590401,중흥프라디움
강서구,192590701,한국토지주택공사
강서구,192630201,지사산단입구
강서구,192630301,명동
강서구,192630302,명동
강서구,192630401,동양메이져
강서구,192640101,명동
강서구,192640102,명동
강서구,192660302,동화엔텍
강서구,192670102,동화엔텍
강서구,192680102,협성DS엘리시안
강서구,192690102,협성DS엘리시안
강서구,192690201,지사휴먼시아아파트
강서구,192690202,지사휴먼시아아파트
강서구,192700101,지사휴먼시아아파트
강서구,192710101,지사휴먼시아아파트
강서구,192710201,지사문화회관
강서구,192720101,지사문화회관
강서구,192720301,에스피엘
강서구,192750201,이원솔루텍
강서구,192750401,이원솔루텍
강서구,192750402,이원솔루텍
강서구,192750501,이원솔루텍
강서구,192750502,이원솔루텍
강서구,192760201,자동차부품복지관
강서구,192770101,자동차부품복지관
강서구,192770201,테크노파크입구
강서구,192770202,자동차부품복지관
강서구,192770203,테크노파크입구
강서구,192780101,자동차부품복지관
강서구,192790101,테크노파크입구
강서구,192790102,테크노파크입구
강서구,192800201,강서구생활문화센터
강서구,192830201,학생안전체험관
강서구,192860103,학생안전체험관
강서구,192870201,덕포마을
강서구,192870301,강동교회
강서구,192870302,상덕마을
강서구,192880101,덕도초등학교
강서구,192880201,덕계마을
강서구,192890201,덕계마을
강서구,192900101,북정마을
강서구,192900201,북정마을
강서구,192930101,중덕마을
강서구,192940102,강동교회
강서구,192940103,상덕마을
강서구,192960201,덕포마을
강서구,193070201,월포
강서구,193110201,신평마을
강서구,193110202,성심정미소
강서구,193110203,신평종점
강서구,193110204,입소마을회관
강서구,193110205,공항기숙사후문
강서구,193110206,신평마을회관
강서구,193130201,변덕마을
강서구,193130301,변덕초소
강서구,193150101,변덕초소
강서구,193150201,강서고교
강서구,193160101,강서고교
강서구,193160301,새날교회
강서구,193260201,(주)태광본사
강서구,193270301,명지신도시
강서구,193300201,신호대교
강서구,193300202,명지오션시티
연제구,193310101,경찰전직지원센터
연제구,193310301,웰니스병원.연산농협
연제구,193320101,연안교
연제구,193320301,경찰전직지원센터
연제구,193330301,연제자동차매매단지
연제구,193350401,교대역
연제구,193360101,연산교차로
연제구,193360201,연산교차로
연제구,193360202,연산역8번출구
연제구,193360301,반도보라아파트
연제구,193360302,반도보라아파트
연제구,193360303,연산역4번출구
연제구,193360501,연산역
연제구,193370201,아람빌딩
연제구,193380101,신리삼거리
연제구,193380102,신리삼거리
연제구,193380201,여동승내과
연제구,193380301,신리삼거리
연제구,193380302,연산시장.물만골역
연제구,193380303,연산초등학교
연제구,193390201,연산시장.물만골역
연제구,193390202,연산시장.물만골역
연제구,193400301,부산경상대학교정문
연제구,193400302,부산경상대학교서문
연제구,193400303,현대아파트
연제구,193410101,현대아파트
연제구,193410102,부산경상대학교서문
연제구,193410103,부산경상대학교정문
연제구,193420201,연산역
연제구,193420401,거제역
연제구,193430201,시청공원등대앞
연제구,193440201,연산중학교
연제구,193450201,연산중학교
연제구,193450401,연일시장
연제구,193450402,건치과의원
연제구,193450403,연일시장
연제구,193450501,연제구국민체육센터
연제구,193450502,한일유앤아이
연제구,193460101,부산소방본부.교통정보서비스센터
연제구,193460102,토곡사거리
연제구,193460201,부산소방본부.교통정보서비스센터
연제구,193460301,부산소방본부.교통정보서비스센터
연제구,193460401,부산소방본부.교통정보서비스센터
연제구,193470101,엘지아파트
연제구,193470201,엘지아파트
연제구,193470202,연제경찰서
연제구,193470301,엘지아파트
연제구,193480101,삼정그린아파트
연제구,193480102,삼정그린코아아파트
연제구,193480202,부산의료원
연제구,193490101,부산의료원
연제구,193490102,대우그린타워아파트
연제구,193490301,부산의료원
연제구,193500301,국가기록원 부산분원
부산진구,193500303,시민도서관
부산진구,193500304,시민도서관
부산진구,193500305,초읍삼거리
연제구,193500306,초읍고개
연제구,193500307,국가기록원.역사기록관
연제구,193510101,교대역
연제구,193510301,거제1치안센터
연제구,193520101,거제1치안센터
연제구,193520201,법원검찰청.거제역
연제구,193530101,홈플러스
연제구,193530102,홈플러스
연제구,193530201,사직실내수영장
연제구,193530202,사직실내수영장
연제구,193530301,사직실내수영장
연제구,193540201,삼정그린아파트
연제구,193540202,삼정그린코아아파트
연제구,193550303,화성가스
연제구,193560301,연제구청
연제구,193560302,이마트연제점
연제구,193570201,거제청과시장
연제구,193570202,동해선거제해맞이역
연제구,193570203,거제3동새마을금고
연제구,193570301,동해선거제해맞이역
연제구,193580102,동해선거제해맞이역
연제구,193620201,연산8치안센터
연제구,193620202,연산교
연제구,193630301,토곡한양아파트
동래구,193640301,사직119안전센터
동래구,193640302,사직119안전센터
연제구,193650101,망미주공아파트
수영구,193650302,오양아파트
연제구,193660101,연제구청
연제구,193660102,이마트연제점
연제구,193660301,부산지방노동청.국세청
연제구,193660302,연제구청
연제구,193690201,연산자이아파트114동앞
연제구,193700101,연동시장
연제구,193700102,부산경상대학입구
연제구,193700301,연동시장
연제구,193700302,경동아파트
연제구,193710101,경동아파트
연제구,193710301,연산자이아파트104동앞
연제구,193720101,대선주조
연제구,193720102,부산교육대학교후문
연제구,193720103,화신아파트
동래구,193720301,법원어귀교차로
동래구,193720302,여명중학교
동래구,193720401,사직동
연제구,193730101,연일시장
연제구,193730102,드림텔
연제구,193730103,연일시장
연제구,193730201,연산교차로
연제구,193730202,연산역10번출구
연제구,193750101,웰니스병원.연산농협
연제구,193750201,연산교차로
연제구,193760201,토곡사거리
연제구,193760301,토곡한양아파트
연제구,193760401,토곡한양아파트
연제구,193770101,연산8치안센터
연제구,193770102,토곡한양아파트
연제구,193770301,연산8치안센터
연제구,193780301,연천시장
연제구,193780302,파크시티아파트입구
연제구,193820101,현대쌍용아파트
연제구,193820102,남문초.연제우체국
연제구,193820103,현대쌍용아파트
연제구,193820104,남문초.연제우체국
연제구,193820201,창신초등학교
연제구,193830101,거성교차로.종합운동장역
연제구,193830102,법원검찰청
연제구,193830201,거성교차로.종합운동장역
연제구,193830301,종합운동장역
연제구,193830401,창신초등학교.종합운동장역
연제구,193840102,법원검찰청.거제역
연제구,193840201,거제역
연제구,193840301,경남아파트
연제구,193840401,동해선거제역
연제구,193850101,거제리안동네
연제구,193850102,거제교회
연제구,193850103,화랑아파트
연제구,193850104,쌍용더플래티넘거제아시아드
연제구,193850201,레이카운티2단지
연제구,193850301,거제리안동네
연제구,193850302,거성교차로
연제구,193860301,거제교회
연제구,193860302,대우아파트
연제구,193870101,경남아파트
연제구,193870102,경남아파트
연제구,193880201,동해선거제역
연제구,193880301,법원검찰청
연제구,193890101,신리삼거리
연제구,193890301,신리삼거리
연제구,193900201,망미주공아파트
연제구,193920201,배산역.만화도서관
연제구,193920202,연산3동새마을금고.연제만화도서관
연제구,193930101,한독아파트
연제구,193930102,한독아파트
연제구,193930201,연산종합사회복지관
연제구,193930202,힐스테이트2차상가앞
연제구,193930203,한독아파트
연제구,193930301,한독아파트
연제구,193950201,동서그린아파트
연제구,193950202,동암학교
연제구,193960301,엘지아파트
연제구,193960302,연제경찰서
연제구,193990203,시청역
연제구,194000101,시청역
연제구,194000201,부산지방노동청.국세청
연제구,194000302,부산경찰청
연제구,194020102,동명초등학교
연제구,194020103,연미시장입구
연제구,194020104,연제고등학교
연제구,194020105,연제중학교
연제구,194040101,곰두리스포츠센터
연제구,194040103,레이카운티4단지
연제구,194040104,만수사
연제구,194040105,청구아파트
연제구,194040302,거제여중입구
연제구,194050102,레이카운티2단지
연제구,194060101,거제시장
연제구,194060401,거제청과시장
연제구,194060402,거제3동새마을금고
연제구,194080401,시청공원
연제구,194110101,연산전화국
부산진구,194110201,양정포레힐즈스위첸
연제구,194110202,연산전화국
연제구,194120301,이마트연제점
연제구,194140201,연산더샵아파트정문앞
연제구,194150201,삼일아파트
연제구,194150202,연산2동행정복지센터
연제구,194150203,연산시장
연제구,194150204,연산초등학교후문
연제구,194150401,보성아파트
연제구,194150402,태경빌라
연제구,194160101,연산초등학교
연제구,194160102,롯데데시앙정문
연제구,194160103,연산초등학교
연제구,194160301,반도보라아파트
연제구,194160302,반도보라아파트
연제구,194160303,케이티앤지부산본부
연제구,194170201,연산종합사회복지관
연제구,194170202,힐스테이트2차상가앞
연제구,194170203,한독아파트
연제구,194170301,회전교차로
연제구,194240101,법원검찰청정문
연제구,194250301,법원검찰청정문
연제구,194360301,법원후문
연제구,194360302,거제리대조연립
연제구,194370101,거제리대조연립
연제구,194370102,법원후문
연제구,194370201,남문초.연제우체국
연제구,194370202,현대쌍용아파트
연제구,194370203,남문초.연제우체국
연제구,194370204,현대쌍용아파트
연제구,194380101,수영강푸르지오아파트
연제구,194380201,연제예식장
연제구,194420101,사직실내수영장
연제구,194420102,사직실내수영장
연제구,194420201,아시아드주경기장
연제구,194420202,아시아드주경기장
사상구,194430101,구학초등학교
사상구,194430201,구학초등학교
사상구,194430301,구덕고교
사상구,194430302,여성문화회관
사상구,194430303,구덕고등학교
사상구,194430304,구덕극동아파트
사상구,194430305,축산물도매시장
사상구,194440201,구학초등학교
사상구,194440202,구학초등학교
사상구,194450101,주례사거리
사상구,194450102,주례사거리
사상구,194450301,신진정비공장
사상구,194450401,다누림센터·부산구치소
사상구,194450402,학장
사상구,194450501,다누림센터.부산구치소
사상구,194450502,학장
사상구,194460101,학장교차로
사상구,194460201,동양아파트
사상구,194460202,다누림센터·부산구치소
사상구,194460401,학장교차로
사상구,194460501,동양아파트
사상구,194460502,학장교차로
사상구,194470101,삼락동
사상구,194470301,국제식품
사상구,194510101,경북철강
사상구,194510301,경북철강
사상구,194510302,유유철강
사상구,194520101,산업용품상가
사상구,194540201,주감초등학교
사상구,194540301,백양마을
사상구,194540302,주감중학교
사상구,194540303,사상근린공원
사상구,194540304,부산솔빛학교.능인사
사상구,194540305,주감중학교
사상구,194550102,서부시외버스터미널.사상역
사상구,194550103,서부시외버스터미널.사상역
사상구,194550301,사상초등학교
사상구,194550302,사상초등학교
사상구,194560301,괘법르네시떼역.르네시떼
사상구,194560302,괘법르네시떼역.르네시떼
사상구,194570301,삼대한의원
사상구,194570302,사상우체국
사상구,194580301,감전초등학교
사상구,194580302,감전시장입구
부산진구,194590201,개금시장
부산진구,194590202,백병원입구
부산진구,194590203,개금시장
부산진구,194590204,백병원입구
사상구,194590301,주례여자고등학교
사상구,194590302,개금현대아파트
사상구,194620201,주례지구대
사상구,194640201,동서대KIT생활관
사상구,194640202,동서대글로벌빌리지
사상구,194640203,동서대후문
사상구,194650301,주례지구대
사상구,194670101,반도보라아파트
사상구,194670201,주양초등학교운동장
사상구,194680301,보훈병원
사상구,194680401,부산보훈병원
사상구,194690101,엄궁초등학교.동백맨션
사상구,194690102,대림아파트
사상구,194690201,엄궁롯데캐슬
사상구,194700101,대림아파트
사상구,194700102,동백맨션
사상구,194700201,코오롱아파트후문
사상구,194700202,쌍용스윗닷홈
사상구,194700203,코오롱아파트정문
사상구,194700204,대동아파트
